asset_id,name,name_en,name_ms,category,osm_category,osm_type,osm_id,lat,lon,state,state_code,district,district_code,website,phone,opening_hours,fee,wheelchair
OSM_way_176418179,Gelanggang Seni,Cultural Centre,Gelanggang Seni,Attraction,tourism=attraction,way,176418179,6.122414,102.240924,Kelantan,03,Kota Bharu,02,www.tic.kelantan.gov.my,,,,
OSM_way_965299762,Pintu Gerbang Kota Sultan Ismail Petra,Sultan Ismail Petra Arch,,Attraction,tourism=attraction,way,965299762,6.131152,102.236742,Kelantan,03,Kota Bharu,02,https://info.mpkb.gov.my/pintukotasultanismailpetra/index.html,,,,
OSM_node_254074446,Pantai Cahaya Bulan,,,Beach,natural=beach,node,254074446,6.193524,102.279373,Kelantan,03,Kota Bharu,02,,,,,
OSM_node_11563453481,Pantai Kuda,,,Beach,natural=beach,node,11563453481,6.216953,102.231615,Kelantan,03,Kota Bharu,02,,,,,
OSM_relation_13088919,Pantai Kundur,,,Beach,natural=beach,relation,13088919,6.198911,102.267281,Kelantan,03,Kota Bharu,02,,,,,
OSM_relation_13089270,Pantai Mek Mas,,,Beach,natural=beach,relation,13089270,6.210684,102.249638,Kelantan,03,Kota Bharu,02,,,,,
OSM_way_672524292,Unnamed Beach,,,Beach,natural=beach,way,672524292,6.19161,102.286434,Kelantan,03,Kota Bharu,02,,,,,
OSM_node_8917647220,Balai Seni Lukis Kelantan,,,Gallery,tourism=gallery,node,8917647220,6.124348,102.238195,Kelantan,03,Kota Bharu,02,,,,,
OSM_node_12652714923,Padang Bas Kota Bharu,,,Historic Site,historic=yes,node,12652714923,6.128827,102.239715,Kelantan,03,Kota Bharu,02,,,,,
OSM_way_157569300,Istana Balai Besar,,,Historic Site (Castle),historic=castle,way,157569300,6.131086,102.237983,Kelantan,03,Kota Bharu,02,,,,,
OSM_way_489264811,Istana Batu,Batu Palace,,Historic Site (Castle),historic=castle,way,489264811,6.132116,102.237319,Kelantan,03,Kota Bharu,02,,,,,
OSM_way_157569287,Istana Jahar,Jahar Palace,,Historic Site (Castle),historic=castle,way,157569287,6.131523,102.237128,Kelantan,03,Kota Bharu,02,,,,,
OSM_way_1371213388,Istana Kota Lama,,,Historic Site (Castle),historic=castle,way,1371213388,6.120564,102.234395,Kelantan,03,Kota Bharu,02,,,,,
OSM_node_4300677694,Istana Mahkota,,,Historic Site (Castle),historic=castle,node,4300677694,6.090672,102.271011,Kelantan,03,Kota Bharu,02,,,,,
OSM_node_4303818793,Istana Negeri,,,Historic Site (Castle),historic=castle,node,4303818793,6.08306,102.278957,Kelantan,03,Kota Bharu,02,,,,,
OSM_way_1372150853,Istana Telipot,,,Historic Site (Castle),historic=castle,way,1372150853,6.109194,102.246205,Kelantan,03,Kota Bharu,02,,,,,
OSM_node_8929779503,Tugu Peringatan Perang Dunia Pertama,,,Historic Site (Memorial),historic=memorial,node,8929779503,6.131218,102.236362,Kelantan,03,Kota Bharu,02,,,,,
OSM_node_8931502103,Unnamed Historic Site (Memorial),,,Historic Site (Memorial),historic=memorial,node,8931502103,6.164383,102.280605,Kelantan,03,Kota Bharu,02,,,,,
OSM_node_4561190691,Kubur Lama Taman Sabariah,Kubur Lama Taman Sabariah,,Historic Site (Monument),historic=monument,node,4561190691,6.149945,102.264131,Kelantan,03,Kota Bharu,02,,,,,
OSM_node_4561671002,Kubur Lama Taman Sabariah,Kubur Lama Taman Sabariah,,Historic Site (Monument),historic=monument,node,4561671002,6.149922,102.264158,Kelantan,03,Kota Bharu,02,,,,,
OSM_node_12696226535,Laman Pendaratan Jepun 1941 Kuala Pak Amat,,,Historic Site (Monument),historic=monument,node,12696226535,6.181922,102.304899,Kelantan,03,Kota Bharu,02,,,,,
OSM_node_12685014455,Unnamed Historic Site (Monument),,,Historic Site (Monument),historic=monument,node,12685014455,6.125485,102.239756,Kelantan,03,Kota Bharu,02,,,,,
OSM_node_12697268426,Unnamed Historic Site (Monument),,,Historic Site (Monument),historic=monument,node,12697268426,6.111765,102.240617,Kelantan,03,Kota Bharu,02,,,,,
OSM_way_1365020338,Memorial Peperangan Dunia Kedua di Kelantan,Second World War Memorial in Kelantan,,Museum,tourism=museum,way,1365020338,6.132038,102.235636,Kelantan,03,Kota Bharu,02,,,,,
OSM_way_1365332357,Muzium Adat Istiadat Diraja Kelantan,,,Museum,tourism=museum,way,1365332357,6.131497,102.237146,Kelantan,03,Kota Bharu,02,,,,,
OSM_way_1365060973,Muzium Diraja,Royal Museum,,Museum,tourism=museum,way,1365060973,6.132156,102.237356,Kelantan,03,Kota Bharu,02,,,,,
OSM_way_489264815,Muzium Islam,Islamic Musuem,,Museum,tourism=museum,way,489264815,6.131946,102.236117,Kelantan,03,Kota Bharu,02,,,,,
OSM_way_175010445,Muzium Kelantan,Kelantan Museum,,Museum,tourism=museum,way,175010445,6.12492,102.238285,Kelantan,03,Kota Bharu,02,https://muzium.kelantan.gov.my/,+609-748 2266,"Su-We 08:00-13:00,14:00-17:00; Th 08:00-13:00,14:00-15:30",,
OSM_relation_18889861,Taman Indera Putra,,,Theme Park,tourism=theme_park,relation,18889861,6.112272,102.241319,Kelantan,03,Kota Bharu,02,,,,,
OSM_node_1697910873,River View Point,,,Viewpoint,tourism=viewpoint,node,1697910873,6.132056,102.234258,Kelantan,03,Kota Bharu,02,,,,,
OSM_way_1097301872,Taman Air Splash,,,Water Park,leisure=water_park,way,1097301872,6.112073,102.241416,Kelantan,03,Kota Bharu,02,,,Fr 14:30-19:00,,
OSM_node_14097006622,Dataran Taman Tasik Krai,,,Attraction,tourism=attraction,node,14097006622,5.537335,102.19844,Kelantan,03,Kuala Krai,09,,,,,
OSM_way_1549923751,Tangga Bradley,,,Attraction,tourism=attraction,way,1549923751,5.530906,102.196366,Kelantan,03,Kuala Krai,09,,,,,
OSM_node_6581626285,Wat Arokhayawarawasa Malaysia,,,Attraction,tourism=attraction,node,6581626285,5.61166,102.164325,Kelantan,03,Kuala Krai,09,,+601125617838,,,
OSM_node_4659853489,ferry base,,,Attraction,tourism=attraction,node,4659853489,5.612729,102.144778,Kelantan,03,Kuala Krai,09,,,,,
OSM_node_13306175002,Gunung Stong,,,Viewpoint,tourism=viewpoint,node,13306175002,5.341274,101.980576,Kelantan,03,Kuala Krai,09,,,,,
OSM_node_2441509465,Air Terjun Batu Banir,,,Waterfall,waterway=waterfall,node,2441509465,5.321725,101.933712,Kelantan,03,Kuala Krai,09,,,,,
OSM_node_2441507571,Air Terjun Jelawang,,,Waterfall,waterway=waterfall,node,2441507571,5.340891,101.968408,Kelantan,03,Kuala Krai,09,,,,,
OSM_node_12207361587,Air Terjun Padang Ragut,Padang Ragut Waterfall,,Waterfall,waterway=waterfall,node,12207361587,5.314764,101.932711,Kelantan,03,Kuala Krai,09,,,,,
OSM_node_13426915086,Lata Rek,Lata Rek Waterfalls,Lata Rek,Waterfall,waterway=waterfall,node,13426915086,5.311008,102.299414,Kelantan,03,Kuala Krai,09,,,,,
OSM_node_2441510212,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,2441510212,5.341327,101.965927,Kelantan,03,Kuala Krai,09,,,,,
OSM_node_12207361582,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,12207361582,5.320007,101.931878,Kelantan,03,Kuala Krai,09,,,,,
OSM_node_12207361588,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,12207361588,5.314979,101.932995,Kelantan,03,Kuala Krai,09,,,,,
OSM_node_14127819729,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,14127819729,5.710646,102.223734,Kelantan,03,Machang,03,,,,,
OSM_node_11703282770,Masjid Al Hanan,,,Attraction,tourism=attraction,node,11703282770,6.067672,102.203837,Kelantan,03,Pasir Mas,04,,,,,
OSM_node_5170645121,"Pengkalan Haram Ikan Kering, Pasir Mas","Pengkalan Haram Ikan Kering, Pasir Mas",,Attraction,tourism=attraction,node,5170645121,6.115233,102.075025,Kelantan,03,Pasir Mas,04,,,,,
OSM_node_5170645221,"Pengkalan Haram Ke Mundok, Pasir Mas","Pengkalan Haram Ke Mundok, Pasir Mas",,Attraction,tourism=attraction,node,5170645221,6.071113,102.037869,Kelantan,03,Pasir Mas,04,,,,,
OSM_node_11817669497,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,11817669497,5.891706,102.174284,Kelantan,03,Pasir Mas,04,,,,,
OSM_node_11817669498,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,11817669498,5.893487,102.175758,Kelantan,03,Pasir Mas,04,,,,,
OSM_node_11817553316,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,11817553316,5.891565,102.171766,Kelantan,03,Pasir Mas,04,,,,,
OSM_way_1120514016,Air Terjun Jeram Linang,,,Attraction,tourism=attraction,way,1120514016,5.743009,102.373666,Kelantan,03,Pasir Puteh,05,,,,,
OSM_node_8963642273,Zon Hasil Tani,,,Attraction,tourism=attraction,node,8963642273,5.898292,102.475952,Kelantan,03,Pasir Puteh,05,,,,,
OSM_node_8963578342,Zon Ikan Bakar,,,Attraction,tourism=attraction,node,8963578342,5.884487,102.486547,Kelantan,03,Pasir Puteh,05,,,,,
OSM_node_8974246439,Zon Makanan Hasil Laut,,,Attraction,tourism=attraction,node,8974246439,5.850922,102.523982,Kelantan,03,Pasir Puteh,05,,,,,
OSM_node_8963578346,Zon Nasi Dagang,,,Attraction,tourism=attraction,node,8963578346,5.874682,102.493992,Kelantan,03,Pasir Puteh,05,,,,,
OSM_node_10262705618,Zon Nasi Ulam,,Zon Nasi Ulam,Attraction,tourism=attraction,node,10262705618,5.755663,102.432444,Kelantan,03,Pasir Puteh,05,,,,,
OSM_node_8246608374,Pantai Bisikan Bayu,,,Beach,natural=beach,node,8246608374,5.864754,102.514398,Kelantan,03,Pasir Puteh,05,,,,,
OSM_relation_13039171,Pantai Tok Bali,,,Beach,natural=beach,relation,13039171,5.907117,102.476698,Kelantan,03,Pasir Puteh,05,,,,,
OSM_relation_13049275,Unnamed Beach,,,Beach,natural=beach,relation,13049275,5.868018,102.51333,Kelantan,03,Pasir Puteh,05,,,,,
OSM_node_10248441280,Jeram Linang,,,Waterfall,waterway=waterfall,node,10248441280,5.742781,102.374047,Kelantan,03,Pasir Puteh,05,,,,,
OSM_node_5470418124,Jeram Pasu,,,Waterfall,waterway=waterfall,node,5470418124,5.793955,102.33718,Kelantan,03,Pasir Puteh,05,,,,,
OSM_node_7814120085,Home 1,,,Historic Site (Castle),historic=castle,node,7814120085,5.816497,102.112574,Kelantan,03,Tanah Merah,06,,,,,
OSM_node_5150924725,Jeti Feri JKR Keluar Masuk Sempadan,JKR Ferry Jetty Outbound Border,Jeti Feri JKR Keluar Masuk Sempadan,Attraction,tourism=attraction,node,5150924725,6.232533,102.090138,Kelantan,03,Tumpat,07,,,Mo-Su 08:00-18:00,,
OSM_node_5147917923,Jeti Lembaga Kemajuan Ikan Malaysia (LKIM) Pangkalan Kubor,,Jeti Lembaga Kemajuan Ikan Malaysia (LKIM) Pangkalan Kubor,Attraction,tourism=attraction,node,5147917923,6.233559,102.091477,Kelantan,03,Tumpat,07,,,Su-Th 05:00-17:30,,
OSM_node_5215223421,Pantai Geting,Geting Beach,Pantai Geting,Attraction,tourism=attraction,node,5215223421,6.224788,102.11678,Kelantan,03,Tumpat,07,,,,,
OSM_node_4461262389,Pantai Sri Tujuh,,Pantai Sri Tujuh,Attraction,tourism=attraction,node,4461262389,6.192673,102.174473,Kelantan,03,Tumpat,07,,,,,
OSM_node_5174047922,"Pengkalan Haram MARA, Pangkalan Kubor",,"Pengkalan Haram MARA, Pangkalan Kubor",Attraction,tourism=attraction,node,5174047922,6.233515,102.094377,Kelantan,03,Tumpat,07,,,Mo-Su 06:00-18:00,,
OSM_node_5174103221,"Pengkalan Haram Maksu Mek, Pangkalan Kubor",,"Pengkalan Haram Maksu Mek, Pangkalan Kubor",Attraction,tourism=attraction,node,5174103221,6.233167,102.094705,Kelantan,03,Tumpat,07,,,Mo-Su 06:00-18:00,,
OSM_node_5147918025,Perumahan Jubakar Pantai,,,Attraction,tourism=attraction,node,5147918025,6.205972,102.149298,Kelantan,03,Tumpat,07,,,,,
OSM_node_5147917924,Perumahan Kastam Pangkalan Kubor,,Perumahan Kastam Pangkalan Kubor,Attraction,tourism=attraction,node,5147917924,6.227504,102.095733,Kelantan,03,Tumpat,07,,,,,
OSM_node_5132237622,"Pusat Sumber Maklumat JPS Tengku Anis, Pulau Tengkorak","Pusat Sumber Maklumat JPS Tengku Anis, Pulau Tengkorak",,Attraction,tourism=attraction,node,5132237622,6.24124,102.091885,Kelantan,03,Tumpat,07,,,Mo-Su 09:00-18:00,,
OSM_way_1497176725,Wat Sukhontharam,Wat Sukhontharam,,Attraction,tourism=attraction,way,1497176725,6.17013,102.135665,Kelantan,03,Tumpat,07,,,,,
OSM_way_533661749,Unnamed Beach,,,Beach,natural=beach,way,533661749,6.233225,102.109415,Kelantan,03,Tumpat,07,,,,,
OSM_node_5147918026,Jeti Pendaratan Askar Jepun Perang Dunia Ke-2,,Jeti Pendaratan Askar Jepun Perang Dunia Ke-2,Historic Site,historic=yes,node,5147918026,6.207225,102.148802,Kelantan,03,Tumpat,07,,,,,
OSM_node_5147854722,Kubu Pertahanan Askar British Perang Dunia Ke-2,,Kubu Pertahanan Askar British Perang Dunia Ke-2,Historic Site,historic=yes,node,5147854722,6.203591,102.149516,Kelantan,03,Tumpat,07,,,,,
OSM_way_1488971757,Rumah Api Tumpat,Tumpat Lighthouse,,Historic Site,historic=yes,way,1488971757,6.200547,102.167099,Kelantan,03,Tumpat,07,,,,,
OSM_node_9903084707,Unnamed Historic Site (Monument),,,Historic Site (Monument),historic=monument,node,9903084707,6.2183,102.126719,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687254,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687254,6.175351,102.201147,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687255,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687255,6.175391,102.201147,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687256,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687256,6.175428,102.201139,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687257,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687257,6.175287,102.200908,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687258,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687258,6.175305,102.200943,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687259,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687259,6.175311,102.20098,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687260,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687260,6.175316,102.201013,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687261,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687261,6.17528,102.200868,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687262,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687262,6.175283,102.200834,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687263,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687263,6.175291,102.200802,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687264,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687264,6.175297,102.200769,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687265,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687265,6.175309,102.200735,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687266,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687266,6.175317,102.200702,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687267,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687267,6.175324,102.200666,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687268,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687268,6.175327,102.200629,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687269,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687269,6.175316,102.200592,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687270,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687270,6.175376,102.200538,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687271,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687271,6.175343,102.20049,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687272,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687272,6.175369,102.200424,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687273,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687273,6.175362,102.20039,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687274,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687274,6.175291,102.20041,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687275,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687275,6.175299,102.200376,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687276,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687276,6.175308,102.200344,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687277,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687277,6.175378,102.200241,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687278,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687278,6.17537,102.200267,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687279,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687279,6.175382,102.200294,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687280,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687280,6.175377,102.200319,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687281,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687281,6.175285,102.200444,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687282,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687282,6.175311,102.200487,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687283,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687283,6.175303,102.200527,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687284,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687284,6.175286,102.200556,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687285,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687285,6.17528,102.200672,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687286,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687286,6.17527,102.200701,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687287,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687287,6.175263,102.200728,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687288,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687288,6.175258,102.200757,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687289,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687289,6.175245,102.200834,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687290,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687290,6.175243,102.200864,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687291,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687291,6.175243,102.200892,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687292,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687292,6.175241,102.200925,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687293,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687293,6.175264,102.200958,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687294,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687294,6.175272,102.200992,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687295,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687295,6.17528,102.201027,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687296,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687296,6.175288,102.201057,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687298,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687298,6.175133,102.200802,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687299,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687299,6.175127,102.200835,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687300,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687300,6.175125,102.200871,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687301,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687301,6.175119,102.2009,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687302,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687302,6.175116,102.200932,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450687303,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450687303,6.175125,102.201063,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690087,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690087,6.175113,102.201136,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690088,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690088,6.175142,102.201158,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690089,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690089,6.175178,102.201181,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690090,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690090,6.175205,102.201206,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690091,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690091,6.175252,102.201213,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690092,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690092,6.175264,102.201257,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690093,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690093,6.175256,102.2013,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690094,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690094,6.175244,102.201336,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690095,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690095,6.175233,102.201371,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690096,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690096,6.17522,102.20141,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690097,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690097,6.175211,102.201442,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690098,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690098,6.175198,102.201476,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690099,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690099,6.175207,102.20152,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690100,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690100,6.175197,102.201554,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690101,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690101,6.175183,102.201595,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690102,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690102,6.175159,102.201622,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690104,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690104,6.174978,102.201805,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690105,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690105,6.174956,102.201836,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690106,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690106,6.174933,102.201868,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690107,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690107,6.17491,102.2019,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690108,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690108,6.175084,102.201878,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690109,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690109,6.175062,102.201908,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690110,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690110,6.175123,102.201907,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690111,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690111,6.175101,102.201939,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690112,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690112,6.175076,102.201972,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690113,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690113,6.175053,102.202003,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690114,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690114,6.175031,102.202035,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690115,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690115,6.175008,102.202067,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690116,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690116,6.17506,102.202132,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690117,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690117,6.175047,102.202169,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690118,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690118,6.175045,102.202211,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690119,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690119,6.175034,102.202246,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690120,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690120,6.175013,102.20228,Kelantan,03,Tumpat,07,,,,,
OSM_way_1450690121,Unnamed Historic Site (Tomb),,,Historic Site (Tomb),historic=tomb,way,1450690121,6.17501,102.202322,Kelantan,03,Tumpat,07,,,,,
